quasiisodynamic,errors_lgbm
-2.388039128689924,0.095060208266323
-1.7607898450121924,1.636799085710433
-5.104929737425124,1.1281160258514884
-6.305861621888851,0.0494609690942287
-4.569414582802024,0.7684174050163106
-5.057488534518177,0.2598120989438595
-7.185341662644249,1.0239029050300692
-6.847019638215097,1.1229976285764574
-5.378226522336658,0.5215134093936706
-3.8105825620845857,0.06549510152384652
-3.1645777426698523,0.20530707922818658
-1.713369495551282,0.2250577819428794
-6.334226766778123,2.920354742137928
-1.7793505125145839,2.587716558758949
-4.153578123793996,0.5399871854391893
-4.903339431650583,0.670640141190912
-3.1109003871878316,0.18188961646960067
-2.3293432589027803,0.39702930868358877
-2.7548468214158346,1.1339113594886103
-1.7842085373808045,1.463531310915328
-3.0388557915636953,0.014977191467588469
-2.7970093209638054,1.0221550956681487
-2.544849856205378,2.6651497342130543
-6.387878702079077,1.0906603111853759
-7.571061644818853,0.5270611963684919
-4.871370753908016,0.44917820079015325
-6.233057386064997,0.5403071954965046
-3.8153783788014914,0.36207572676309674
-6.092899071355433,0.20501617037826225
-1.7888931110213178,2.7280813956301215
-3.954118792579837,0.20445464252088996
-4.782570894564393,0.11456304592848543
-3.235304952413406,0.20476401653741672
-1.2543068995842426,1.8333663217498761
-7.3883744794587,3.115721415701212
-6.1896431567022026,0.3311527725052974
-1.887311588492557,2.238207716488528
-2.629532827377049,0.18526586763021413
-7.939119021691409,1.438569093094908
-1.9932246416449249,0.4719608249332605
-2.3339062796299777,0.6846234049622497
-3.447840136168653,0.28230219142224167
-5.467165455040332,0.9019267433569276
-3.4698178144765617,0.5574291348953251
-3.4547466472039323,0.6444004344272178
-6.928284100247127,1.4744574133095831
-6.9599048119409055,2.251411560888732
-2.0733239065263795,0.6851116674629902
-2.392402800803328,2.1165031305860427
-6.74881836637949,0.182024592089725
-6.2007474041124135,1.2483313261591604
-8.127656975683143,1.4487919812115049
-3.6740462715773425,0.9463973213242873
-1.1653924482812827,1.6250782288592578
-7.80218025033211,1.6294744556425869
-7.979907774813511,1.2025592976432646
-4.285353758490922,0.004054605514204113
-8.744048664388597,2.8140338540875556
-3.8365198844847406,0.09046378906759545
-6.232394041223407,0.015972739047612983
-6.990431629272185,0.6553780074687889
-4.4010857915415285,0.4256410356663798
-5.046908664721688,0.813486446314343
-2.7583911139616335,0.6101990426254629
-4.378636898956428,0.35159644327035267
-3.9729664238201976,0.11374958262021595
-6.707742281413193,0.36584222184103066
-4.194619297163074,0.32950396180705077
-6.680023162454475,0.569157926298443
-6.310298047152625,0.01616894503842925
-7.702156922770963,0.17133686140849758
-2.0204471675672497,0.8747873895501801
-7.200677456555194,1.6533435013998936
-1.656230418226756,1.1733188190856219
-6.427102704393493,1.2133430021303955
-6.375317517658185,0.4608228739351654
-4.225730409378545,0.7841917271996683
-1.4739844653007177,0.23090220589978405
-1.5553663976441123,1.0989727607061341
-4.555012053367505,1.0189574917239743
-2.9186713177681556,0.6369880479095515
-5.566083509155595,0.08091629142393586
-4.738675843102741,0.7565179992955344
-6.678311930409119,1.6903106997381814
-6.265250186488024,0.26821754050235214
-3.055574368982991,0.20872556978134238
-1.7679163288612552,0.16957992681053224
-1.924538118786485,3.199325557530857
-4.523029113302989,0.6000310865186846
-6.13566438521584,0.3928937807953936
-5.976706461316366,0.12874820592401637
-6.319220527741331,0.037734399204291336
-6.850363577620602,0.060450245213341525
-6.34857596346004,0.7987945638434732
-7.412270992805866,0.2236054408729915
-6.21579327768482,1.2937270349340002
-5.060041250349007,0.5247034702231739
-4.553874154986871,0.3902108117234828
-4.341798245155581,2.529648681019415
-2.2770588120675237,0.05576043356652738
-7.095479171918377,0.8056669328169024
-6.417277019663411,0.5839016711737894
-6.937505626583234,1.736112977466374
-6.440899201762553,0.7292601988902119
-4.600864118153039,0.2118278709617707
-6.514081014840336,0.6950409578070396
-3.1351587103237573,0.2085791870499225
-7.3095252024268635,0.8317204718262667
-5.631215824599454,0.34053415308542245
-7.5104070724481495,1.4423727583632644
-1.703946491971655,1.6719158685611581
-5.881189573149409,0.7132868255046985
-2.757364709928454,1.382827772758302
-4.1746809619675425,0.5759277096280346
-2.6788609938047516,2.469466964427805
-6.984022024762637,1.9620359038041402
-10.964375492636247,4.903708509053015
-6.411899502519178,0.4533145440594435
-7.784866259276033,0.542693377423455
-6.705475923826424,0.08104045268797666
-7.355733479876225,0.20470869312446283
-5.650856091406273,0.10492038240092061
-3.3898408645511795,0.36302622184045896
-7.136279785079456,0.41424235932588527
-2.5087841582951578,0.3806755654816292
-5.163414484545028,0.762782936967116
-4.359769418361669,0.0679050721550496
-2.263881990031362,0.22241427373862388
-6.185979037032624,0.5889199785972439
-1.3972167724974434,1.0416421747911537
-3.802362441663556,0.567239152540576
-2.6327268824988517,0.5544943116578214
-6.271713802535382,0.7010321565710314
-5.3163059716625325,0.6637896616958576
-1.948728756868308,0.3902404181593817
-7.79776037941806,0.5871975229307864
-3.764967392496198,0.6116817996874357
-3.782168794095464,0.123592900521734
-6.372690858209479,1.2393304768978082
-6.0226041441999065,0.7553174240153817
-8.151190330674776,1.871636294157394
-7.6725489715226916,0.2026651009965761
-6.425649420750502,0.2570164745306318
-4.670646013891613,0.0925414020007782
-6.779851296271654,0.8465409419601082
-4.973730017729401,0.12306106057695931
-2.6888519096966834,0.47384692645785
-3.7115746499378277,0.5531636202430397
-6.187338605555771,0.22886976186377872
-2.0303818512617338,0.4762303990093053
-7.406200232226543,0.9681158872588087
-8.11160362540813,0.6784569925231079
-6.017461748717739,1.3350719451359145
-2.1562054057151756,2.492890706157717
-8.071503021312852,0.2101204188818011
-3.40456552796199,0.2883072716805022
-8.202518466034991,0.13813325919041475
-1.3515524279821904,0.36800663733853844
-7.303615392958615,0.14756861901291174
-6.581023242553651,0.12608533908142405
-4.793079122687074,0.22968607437122657
-3.0364739188161147,3.1185631139041137
-6.626286875117441,0.2968542903941449
-1.539115134338279,1.706965362388221
-7.4397583325621515,0.8252961508831786
-1.776372017697445,0.9517525334605905
-5.374404768788791,0.4900307893708806
-2.7110502175979616,0.9349833769156679
-5.427383779127529,0.6739379096154359
-7.188896321304446,0.38272576765128186
-6.739031219285466,0.48122101561605835
-1.3888246798405108,1.6200314677883154
-2.208128137282596,0.4658750192600216
-1.8597899142901417,0.5226409603639623
-4.564849923534181,0.04935447869764076
-5.053644906407696,0.21537131417864774
-10.9070993454903,2.6336980143041977
-2.649713203444581,0.1702665799496108
-4.636404629935737,0.3537362499658947
-8.019774289234338,2.754214727915034
-4.508007902890731,0.06074877137507961
-6.876843575252348,0.23682238515401632
-7.380669113524287,1.4109421237914033
-1.9493689326866568,1.2498337861678885
-3.3217142615786583,0.9801484262286406
-3.302874307086754,0.9970615298902605
-9.99583254929297,0.2018687431213042
-3.604201590925245,0.29128686083027544
-5.298177110733735,0.45916984976768394
-1.8584527448767238,2.0334237058471825
-1.4242440872843498,0.6721930348743865
-1.7654280558136903,1.1023246608176545
-6.825892091778633,0.22395437281875008
-4.9795465550589535,0.3026017483791046
-6.763188579862142,0.45154095954710805
-5.885319765832673,0.21377389791168877
-2.714416608904897,1.5644493812255975
-5.893905598182235,0.5098269402754783
-4.409830161899556,0.19077116502477587
-6.384741693795068,2.404166352689266
-2.0435700096346845,0.35797680220284445
-6.612688602035306,0.2787941367820981
-4.739766960353733,0.45138278094376183
-3.7491357566968566,1.6554840790876857
-7.018113388989136,0.15386578974811282
-5.880100579497013,0.7108232986351313
-1.8402256635426488,0.2611282696885333
-5.206643088762074,0.08819173244196321
-4.812435952215046,0.44656893082645777
-7.7105458756528185,0.19267118463603428
-7.349913471340926,0.7791435042323638
-4.250264061958648,0.563809520555516
-5.905084885002204,0.10852962406890754
-5.468232751163622,0.13852112303255115
-3.203659171344059,0.08363062153096434
-4.573065917568517,0.18589054132966432
-6.942731185884024,0.5480465963596073
-3.2740809058774163,0.7060668372968695
-2.7979453250149673,0.6132259241709646
-6.988016411374785,0.7400086604908607
-4.678198302105695,0.6432342979309773
-7.458704729083227,0.2875284699686027
-1.901253290984599,0.7930401218317031
-7.6466192906479895,1.0466643032509797
-1.09666600534378,1.903751622301629
-3.8220772900974325,0.2176533310227482
-5.927550640785717,1.1063312004335337
-2.3281449626534965,0.5572807761734544
-8.014004402722101,1.6950443850646844
-1.7702120488456607,0.39580218437935333
-4.932741675956177,1.0848040967201529
-6.597213091063734,0.46449376984596036
-3.388043611856325,0.4232889572363261
-5.625632579204738,1.1471411541152001
-3.490627641211809,0.5344537122596842
-3.620391686699801,0.5374472281764859
-5.003151886927865,0.6187788010132493
-5.783834401498739,0.9801540827049768
-8.699762235334086,2.205353618489739
-4.351937804667584,0.5880227292263123
-1.557039073805622,2.0700847105219777
-3.614662129547659,1.4555988484008724
-1.5229240408413187,2.0267813890652784
-7.54570136077456,0.18203911003884166
-7.386939739143849,0.4811360187243121
-1.899634607799708,0.2523284908489891
-2.861307605997142,1.8262476384606257
-3.3353374051225826,0.6371534245275114
-6.953324558758124,0.4857502227157058
-6.350142925199269,2.3905229966997426
-5.1441271613244846,0.5192950153042446
-4.365379043539539,0.5047806178904386
-1.874402253139662,2.4179809894084174
-1.792538085587438,0.5834051504723305
-4.681857240683143,0.3056151400939173
-2.059121828815802,0.6738809434513304
-2.788605404348713,0.16693940348643554
-5.640528831800526,0.11849059918022764
-2.8438079476320075,0.31086925749562777
-2.6802278045948555,3.3430326660072445
-1.298399463697666,0.32176960165285284
-7.110418841728317,1.3076134662563383
-1.1996058925626665,1.8027459063877083
-4.536310767577894,0.6378973964162808
-3.182411372663256,0.05635888439914272
-3.162271547786747,0.44200653049560135
-2.6146811619455073,0.0142981717978925
-1.8391540599513114,1.5426765705638912
-3.697228905507303,0.8711413861152995
-1.4540618696483174,0.4090687816042111
-2.0804533574309083,1.0841506092118567
-7.767117887843778,1.1869739142258808
-6.661248898614093,0.6604390716086215
-1.278163728486347,1.9746937568145508
-1.6658570463991798,0.9972108733213745
-5.4469687021665525,0.4731948543355369
-4.561153010301437,0.5787476638003457
-6.69461296381415,0.4429162397917539
-6.219765493896442,2.118329864886655
-4.553569009859519,0.42095389408376604
-2.7602293623379084,0.9396239142624605
-7.568259980957795,0.8538789534656059
-8.25880798445558,1.5242634126883363
-1.915116443646686,0.5489389505797979
-5.797723430627679,1.2187275120602505
-5.495369905527949,0.4588036990016393
-5.096904108602748,0.46310875890551984
-3.7957786619945253,0.8300718572760228
-4.187698473932993,0.3131518867652128
-2.062525260834846,0.7716975351898081
-5.755036943493312,0.5196194894491057
-4.195466220623037,0.11864720331005252
-1.6619617783944405,0.4560168805720506
-2.6389390880629198,0.6745075006477155
-5.91070663462681,0.9561004867876433
-3.672122043430836,0.6975199523486864
-4.1933257580731595,0.06317714358048576
-7.12292350888409,0.3530600776184665
-2.214740544950492,2.127279741791406
-2.9979912831503994,1.271854917763172
-4.714238088983422,0.6513894172248405
-4.154914175165243,0.6116287125350772
-7.097516362125396,0.45871840357651283
-1.9918177647788053,0.8899151549372344
-6.652402718897275,0.663710138352938
-2.8895196764043165,1.2886022339649985
-6.2067775791261806,0.07933943763377105
-6.199272232713893,0.3524712817281923
-7.1968138928711465,0.5966473497606444
-2.4883260029652594,0.048036812996889555
-6.266073266707541,0.42186486026964864
-6.607127706301533,0.013427962909355884
-3.8150764030831885,0.25270404237633715
-1.6011951130129705,0.35450369790685143
-4.385937630492334,0.6886473130581905
-6.652190702209829,1.2000877691781833
-2.3528262396244966,1.28670204016011
-6.64482897006774,0.46731246203248666
-5.371910507030201,0.031222330777234575
-3.1524079916094463,0.12758755604827776
-1.3121611504380224,0.5567608440217473
-7.841416736456972,1.0187822281928565
-1.4687219055370577,3.332186564968104
-2.924997488222683,1.6097389461763978
-2.2055935151985153,0.43322235205374104
-5.547372249007844,0.32040455039050286
-3.1281584956764714,0.5449290603690895
-6.835573969258197,0.46043074228970937
-5.439294750785462,0.6215554891622928
-1.8588079787397527,2.9286898872937455
-6.521312459334988,0.10025480165737477
-5.182490642879409,0.6569192702250097
-1.1878058448134938,2.9070103396223166
-2.0190062715195327,0.8636738067606595
-1.6815255999506387,0.18212000316180377
-4.120636682256341,0.39164471903482934
-4.1578303647857835,0.15348459801896652
-1.7990049133462012,1.0266922779371146
-7.522740925695494,1.6188699244359581
-2.829684959970593,0.08740775398015366
-1.9116242075531433,0.2315884101343868
-2.1693696925665935,0.8996487345948672
-7.245332262150439,1.0570380885464328
-2.541750689785529,0.2910430699069142
-6.147463402586914,0.07574531402573204
-4.1340815452641015,0.5163875007203789
-9.233560873462274,1.0972223392241478
-3.4445267090762153,1.3213892041721342
-2.5431865019645703,1.1216206785448164
-2.417626935514759,1.6548752432840321
-7.3246913344553475,2.416267103561677
-5.42656930206649,0.23234251639761272
-7.140162913186736,1.6193345506971237
-1.3152820447519342,0.829037770472753
-6.432498707493583,1.113690206493768
-6.098288035747351,0.0513839050192999
-7.033466787799621,0.5117092408207435
-2.0830401350816947,2.408521422011196
-7.943526260763316,0.7479617193111805
-1.368841393302036,1.1445369826203553
-4.70118885911823,0.5405683014475011
-4.82937787476741,0.0630346641087769
-4.2466487078887925,0.2423005682561259
-7.877400674198122,0.7037255507519049
