quasiisodynamic,errors_lgblss
-3.8365198844847406,0.06846277655932553
-6.232394041223407,-0.16797607977879014
-6.990431629272185,0.6696923600155928
-4.4010857915415285,-0.19618660454611803
-5.046908664721688,0.46701412202759585
-2.7583911139616335,-0.30562665871292705
-4.378636898956428,0.9974182271577217
-3.9729664238201976,0.6225800426709056
-6.707742281413193,0.692390032267685
-4.194619297163074,-0.1149390944079709
-6.680023162454475,-0.03038314095128669
-6.310298047152625,0.49866922864066243
-7.702156922770963,0.7819069838061194
-2.0204471675672497,-1.2200740249834094
-7.200677456555194,2.439401688275165
-1.656230418226756,-2.159272225358449
-6.427102704393493,0.6882821515675657
-6.375317517658185,-0.29219442234425674
-4.225730409378545,-0.7641458609156446
-1.4739844653007177,-1.0189271119240138
-1.5553663976441123,-0.2793971292723916
-4.555012053367505,1.2143605412215086
-2.9186713177681556,-0.5460298579215417
-5.566083509155595,-0.48676578359953204
-4.738675843102741,-0.5699727431704522
-6.678311930409119,1.901821718922303
-6.265250186488024,0.2737164302319206
-3.055574368982991,-0.6270998005574144
-1.7679163288612552,-0.12317191843793918
-1.924538118786485,-4.812853353076308
-4.523029113302989,0.745618606100841
-6.13566438521584,-0.40081508789817377
-5.976706461316366,0.24530787885786953
-6.319220527741331,0.33367107782067684
-6.850363577620602,0.736449087874508
-6.34857596346004,0.7590330977068662
-7.412270992805866,0.871482342293171
-6.21579327768482,1.852902557317388
-5.060041250349007,0.23314601338001317
-4.553874154986871,0.5309001407046443
-4.341798245155581,-2.7807188637616553
-2.2770588120675237,-0.8282883444571345
-7.095479171918377,1.0023023301825376
-6.417277019663411,1.634112041636067
-6.937505626583234,1.5943621634484684
-6.440899201762553,0.6852591718553267
-4.600864118153039,1.053989118153039
-6.514081014840336,2.804155124871464
-3.1351587103237573,-0.17674953476291266
-7.3095252024268635,0.29226894250865065
-5.631215824599454,0.5103500027610748
-7.5104070724481495,0.9163790763849171
-1.703946491971655,-5.185010531648951
-5.881189573149409,0.6330964449450631
-2.757364709928454,-2.3244214457722294
-4.1746809619675425,0.17309309423072605
-2.6788609938047516,-2.678154139099301
-6.984022024762637,1.658015135419375
-10.964375492636247,5.988754746023698
-6.411899502519178,0.14802306437830914
-7.784866259276033,1.5641397692552808
-6.705475923826424,0.12209522466870926
-7.355733479876225,0.6783109563776897
-5.650856091406273,0.22258575144045256
-3.3898408645511795,-1.7049495941280197
-7.136279785079456,0.16142817680308852
-2.5087841582951578,-1.6672741340937582
-5.163414484545028,0.5134172502005452
-4.359769418361669,-0.21481792676162215
-2.263881990031362,-0.6550027641495464
-6.185979037032624,2.0608092830043034
-1.3972167724974434,-0.9760582690827568
-3.802362441663556,-0.21218347584743036
-2.6327268824988517,-1.2720399155205575
-6.271713802535382,1.8620863649438295
-5.3163059716625325,1.2548860078258626
-1.948728756868308,-0.5716417265301295
-7.79776037941806,0.38719929467074543
-3.764967392496198,-1.7295265688380304
-3.782168794095464,-1.4258471246362254
-6.372690858209479,2.2606455701235415
-6.0226041441999065,-1.8812769287981403
-8.151190330674776,3.7380037805343953
-7.6725489715226916,0.8059393981584337
-6.425649420750502,-0.4916832284804551
-4.670646013891613,-1.1311647275329477
-6.779851296271654,1.009061196173998
-4.973730017729401,-1.0719748238843687
-2.6888519096966834,0.2650631237622352
-3.7115746499378277,-0.5247091292064594
-6.187338605555771,0.42736651006626936
-2.0303818512617338,0.24257224089491247
-7.406200232226543,0.9818394801208301
-8.11160362540813,0.5709928351554439
-6.017461748717739,1.325559588073208
-2.1562054057151756,-3.845457802292637
-8.071503021312852,0.3283828278314065
-3.40456552796199,0.26910968117549094
-8.202518466034991,-0.25950717636002807
-1.3515524279821904,-1.3930349934350459
-7.303615392958615,0.1690762656087612
-6.581023242553651,-0.7939657901917103
-4.793079122687074,-1.0265576990597518
-3.0364739188161147,-1.874747585395311
-6.626286875117441,0.3664211143142184
-1.539115134338279,-1.674845990081887
-7.4397583325621515,1.3033218701598077
-1.776372017697445,-1.955742058916935
-5.374404768788791,0.17392049297091994
-2.7110502175979616,-0.8723145075149534
-5.427383779127529,0.15993630750887622
-7.188896321304446,1.0907951822358424
-6.739031219285466,-0.23289928455974884
-1.3888246798405108,-2.9525974011531417
-2.208128137282596,-0.013352470703854369
-1.8597899142901417,-0.9170002277691844
-4.564849923534181,0.008775304240968396
-5.053644906407696,-0.4927403818308296
-10.9070993454903,3.755419829651677
-2.649713203444581,-0.504743173584838
-4.636404629935737,-0.8926166331868215
-8.019774289234338,2.3638552142221307
-4.508007902890731,0.40680732229380734
-6.876843575252348,-0.026135321842378545
-7.380669113524287,2.4068241084888866
-1.9493689326866568,-1.8611357422248422
-3.3217142615786583,1.3992243800631554
-3.302874307086754,-0.8262975412103652
-9.99583254929297,2.5473261940073257
-3.604201590925245,-0.9451577306689933
-5.298177110733735,2.7346590634009713
-1.8584527448767238,-2.562602095211167
-1.4242440872843498,-1.3775511569325691
-1.7654280558136903,-2.6300382718535458
-6.825892091778633,-0.0020760287963179636
-4.9795465550589535,-0.12668704174280432
-6.763188579862142,-0.40166785400626637
-5.885319765832673,1.0636926257875068
-2.714416608904897,-0.6416388892182718
-5.893905598182235,2.6589250149913166
-4.409830161899556,1.4474163740577595
-6.384741693795068,2.7678638995293205
-2.0435700096346845,-0.1733630023739825
-6.612688602035306,0.55781704289224
-4.739766960353733,-1.0430442045022241
-3.7491357566968566,-0.785752033983075
-7.018113388989136,1.3315804147459716
-5.880100579497013,-0.0675012156995205
-1.8402256635426488,-0.6294069620371852
-5.206643088762074,-0.2368421712476918
-4.812435952215046,-0.7832185353948171
-7.7105458756528185,1.2557042618832872
-7.349913471340926,0.3200792008636313
-4.250264061958648,0.9935740366290577
-5.905084885002204,0.19347885930640363
-5.468232751163622,2.2470060589639154
-3.203659171344059,-1.0905097777831383
-4.573065917568517,1.1311706710627796
-6.942731185884024,0.474082275361563
-3.2740809058774163,-1.8490947151552986
-2.7979453250149673,-2.123564417721849
-6.988016411374785,1.8240445104348435
-4.678198302105695,-2.1154666301452814
-7.458704729083227,0.7808306407958732
-1.901253290984599,-3.9687680522466025
-7.6466192906479895,1.2350620930771887
-1.09666600534378,-2.619276854305878
-3.8220772900974325,-0.6233682474697062
-5.927550640785717,0.5561302573323479
-2.3281449626534965,-0.768406694069526
-8.014004402722101,1.5307223134887025
-1.7702120488456607,0.45419525559462315
-4.932741675956177,-3.3811144489217524
-6.597213091063734,0.17294198434376362
-3.388043611856325,-1.2521217171231673
-5.625632579204738,1.5763300012323258
-3.490627641211809,-1.8120447449576247
-3.620391686699801,0.43229301764767714
-5.003151886927865,0.0334591798660977
-5.783834401498739,1.0146889127597252
-8.699762235334086,0.667110334088969
-4.351937804667584,0.3373761515303766
-1.557039073805622,-4.530249782700726
-3.614662129547659,-3.0691948345636693
-1.5229240408413187,-2.390261555624746
-7.54570136077456,-0.08661522858090898
-7.386939739143849,-0.179368282401561
-1.899634607799708,-0.7881095328252921
-2.861307605997142,-2.284139171346608
-3.3353374051225826,-1.3773705912458256
-6.953324558758124,-0.44423937556804827
-6.350142925199269,2.773414819654225
-5.1441271613244846,1.4633994410638644
-4.365379043539539,0.09705800624705851
-1.874402253139662,-4.412147791873766
-1.792538085587438,-0.21778329312044775
-4.681857240683143,-0.4780214900907831
-2.059121828815802,-0.04619862482799686
-2.788605404348713,-2.758270072488445
-5.640528831800526,1.6082793811169322
-2.8438079476320075,-0.12401865721113214
-2.6802278045948555,-4.980752896851678
-1.298399463697666,-0.8999037589585841
-7.110418841728317,1.590245768913376
-1.1996058925626665,-3.4928384319307417
-4.536310767577894,1.53890714590431
-3.182411372663256,-1.568358242510084
-3.162271547786747,0.5342083458824503
-2.6146811619455073,0.06055203825776312
-1.8391540599513114,-0.8195897983860909
-3.697228905507303,-1.8718981773174042
-1.4540618696483174,-0.9564717969624004
-2.0804533574309083,-2.0921745684418944
-7.767117887843778,0.1549376548420689
-6.661248898614093,0.06240770827595821
-1.278163728486347,-1.8547758486163142
-1.6658570463991798,-1.146792680468496
-5.4469687021665525,-0.7866395436830569
-4.561153010301437,0.059103087358321815
-6.69461296381415,0.5539460021442277
-6.219765493896442,2.096613714721637
-4.553569009859519,0.6602384358238744
-2.7602293623379084,-0.08343909850803888
-7.568259980957795,0.3632905748298656
-8.25880798445558,1.3496588145337043
-1.915116443646686,-0.7761217212550473
-5.797723430627679,0.9556347312868585
-5.495369905527949,-0.127735143605352
-5.096904108602748,0.27326853044723
-3.7957786619945253,-0.2506662308887755
-4.187698473932993,0.11821185589100125
-2.062525260834846,-0.8255150433491139
-5.755036943493312,0.9286495380978046
-4.195466220623037,0.059418380504628665
-1.6619617783944405,0.12433896898434527
-2.6389390880629198,-0.6148272102311476
-5.91070663462681,0.4990874482254428
-3.672122043430836,-0.29167981737849
-4.1933257580731595,0.9217262268994535
-7.12292350888409,0.5122963345066482
-2.214740544950492,-0.1993851359729697
-2.9979912831503994,-0.48335723140648534
-4.714238088983422,1.0591732677401362
-4.154914175165243,0.013688360345907036
-7.097516362125396,1.4826911134071343
-1.9918177647788053,-0.7194697336953157
-6.652402718897275,0.9067042669014258
-2.8895196764043165,-1.4055061490961718
-6.2067775791261806,-0.27398299521463976
-6.199272232713893,0.17523963994045566
-7.1968138928711465,0.5316918607056191
-2.4883260029652594,-1.813841412653637
-6.266073266707541,0.19811681910622259
-6.607127706301533,0.7655525605800975
-3.8150764030831885,-0.06255359226288082
-1.6011951130129705,-1.2517025310299983
-4.385937630492334,-0.5601769096077636
-6.652190702209829,1.5617914369205224
-2.3528262396244966,-1.7897056321711577
-6.64482897006774,-0.24100477016663469
-5.371910507030201,0.9202498739430425
-3.1524079916094463,-1.3710976961041768
-1.3121611504380224,-1.5596032710249903
-7.841416736456972,0.8489402731391005
-1.4687219055370577,-5.137536009959769
-2.924997488222683,-4.061284383572971
-2.2055935151985153,-1.5578568689414993
-5.547372249007844,0.36020746553006067
-3.1281584956764714,-1.9879389545798762
-6.835573969258197,0.534529028309711
-5.439294750785462,1.890974457358948
-1.8588079787397527,-2.7679553650712823
-6.521312459334988,-0.17998816169772702
-5.182490642879409,-0.27654141583641145
-1.1878058448134938,-1.3837862477005443
-2.0190062715195327,-0.6380567358352036
-1.6815255999506387,-2.4968529820500938
-4.120636682256341,1.5526029870353941
-4.1578303647857835,-1.7605990099090407
-1.7990049133462012,-1.064286350234121
-7.522740925695494,0.8387938393612657
-2.829684959970593,-0.721993220723987
-1.9116242075531433,-0.5960225915343811
-2.1693696925665935,-0.5514915039513508
-7.245332262150439,0.4522180768171866
-2.541750689785529,-0.3070220744204035
-6.147463402586914,1.9735937927541505
-4.1340815452641015,-0.23587017974200197
-9.233560873462274,2.492357565356805
-3.4445267090762153,-2.3785690894162164
-2.5431865019645703,-2.4238564210090625
-2.417626935514759,-0.8041640934616816
-7.3246913344553475,1.356191197126246
-5.42656930206649,2.5235904049717632
-7.140162913186736,0.1530689877106619
-1.3152820447519342,-1.1380725523397406
-6.432498707493583,1.2947318694198522
-6.098288035747351,1.2673029664724487
-7.033466787799621,0.4990162567937615
-2.0830401350816947,-3.400343520466401
-7.943526260763316,1.5574426578580427
-1.368841393302036,-1.11137630193417
-4.70118885911823,-0.1617605122196606
-4.82937787476741,0.2857911438103784
-4.2466487078887925,-0.31860073516540677
-7.877400674198122,3.404289521549196
-1.5382224825398763,-2.1884074899180095
-6.255483877821559,2.5894994856554217
-6.770216451665152,1.5275449619495758
-4.0713654434001665,-1.9656280601703902
-3.6197096495204213,-3.781892618698573
-1.2098830080345808,0.06454530719076979
-2.9596118154224604,-2.2366438684764653
-6.258141945114417,-3.0460639493557977
-2.022270847668843,-1.4447384582851366
-1.930324684072825,-1.04081760794988
-2.9694782582554784,-1.9950879725184474
-6.796440526765612,2.075298234742907
-5.176208977885442,0.23815918464203367
-3.2121203356302233,-3.267165381380275
-4.325356987134551,-0.07019707856979451
-7.240973726930199,1.656120554627953
-6.822601793467022,0.8743867856850391
-9.668079235239897,2.4338902017315966
-6.182009831274342,-0.18668781200568763
-9.334373427582376,2.048588229370706
-7.282556069820285,0.06411601397311717
-2.8021749746591675,-0.6280952203481567
-4.301803343281584,0.53354429481967
-3.2595168655017757,-1.2111161644359685
-1.4678606935130494,-0.5425100378407104
-6.429773825167918,0.35161687707831835
-3.289250766511541,-0.16241725755156944
-2.6598807514572513,0.1378432453537357
-6.707501069889244,0.7575847071267932
-6.140072088556849,0.9965359977060189
-2.641697482154884,-0.41093699546047224
-1.5047429680745157,-2.2910295844157185
-5.434231861799169,1.1749168479136713
-4.833806071582394,1.8703291752963835
-4.5042975454230785,-0.31516284657521254
-6.749001772076752,1.4125988790103454
-3.402941571366193,0.014330969941021898
-6.376948640198592,2.014297768921737
-1.2639049674698888,-1.8234108303358973
-1.9550162684341805,-0.8009599316695792
-3.4681667325053716,-1.7156411173786617
-1.5956447592212801,-0.8059985169933195
-5.343733342878841,0.14176896452190757
-4.308743326923333,-1.4387547085075756
-6.821003110346027,0.676707417902179
-1.557929909191431,-1.264382684268652
-1.6737790629938114,-4.176905102960778
-2.094417152270688,0.31401186929644487
-5.4346281436750825,1.2450486568281587
-6.770482393252381,0.10419258688641442
-4.644385288558084,1.1328787310934842
-6.42019404524068,0.36948765867451794
-2.7760205916346683,-0.13673537455185514
-3.594423489954237,0.20705004253602421
-6.777183148653989,-0.26566353103351137
-6.517098696781186,-0.10209104244610856
-5.89314893664322,-0.11668821393051054
-2.0932534846409685,0.31025098887528246
-2.512763282608802,0.38368036444168796
-3.479877195834956,0.9569053273199413
-6.063716402380968,0.1638297942571887
-6.208395083198249,0.8929563357922428
-2.6520468598281646,-1.2616942519272065
-2.024924599469259,-2.344607985674784
-5.230559350541791,2.370469094804486
-3.909032821820669,0.17479419724791523
-5.306574859546305,-0.13406177528035546
-4.912065929241258,-0.9650083123969253
-4.5993787641875645,-0.7226069574005702
-4.6800332850826765,-0.8312434368716692
-5.708892115778857,1.05866266173833
-5.166741749773349,-0.8824311284920316
-4.968023083461003,-0.074194648014827
-5.407779570641928,1.7719579897550872
-6.804116521633405,2.1086981637842843
-3.7023278976723146,-1.462405035372119
-2.847475082811489,-4.399875609937535
-1.6914986153664073,-0.9322327593741933
-7.258360515159948,-0.2430418629223272
-3.491546166866589,-0.5911393037144657
-4.011627474854997,1.113326350282243
-5.210253672809767,0.8476881553842297
-6.8895363065681865,-0.34309108524699905
-6.425558301590332,0.3492438522800292
-3.0643821974423964,-0.4856640080782335
-6.569809534118218,1.990212060973687
-6.117921328895543,-0.13247778380587327
-5.5137289756792285,-0.10868322906320316
-2.385831668446839,-0.6018728470103145
-1.4821477055036847,-0.6512393832719501
-2.6887840535164487,-1.1435404513358463
-4.4116128223599365,1.4199016826809814
-5.191552903173278,0.4923498887994988
-7.362329593343222,1.1325789601034755
-2.4115953275967583,-2.9303660562228218
-6.919902385503787,4.259009660512942
-5.51574821547731,0.29243059233888236
-4.49741951971207,0.6755625441566497
-2.623076704861518,-2.4583890162688533
-5.086948787383092,0.9781784168996932
-6.903162594466415,1.6800667006065515
-3.3084847357045084,-3.77581053712264
-1.961843294019233,-1.7265171586327446
-5.93561453612048,-0.46210293977063355
-2.534633166886812,-0.20155238380288543
-5.643305014239216,-0.3522584928408623
-4.4618792375044505,1.1522986730055491
-3.763001537925615,-2.5708645814591504
-6.423940681797277,2.849225544315588
-2.670106118794582,-0.7134221137798811
-4.170717474041404,-1.4438712634463888
-3.520975797463629,1.4025182416927549
-1.500553929545717,-1.3894454601027204
-1.1375808366605416,-0.2651290050676689
-3.386582417228756,1.062733931282101
-3.8832276657686298,0.8661952808961932
-4.848888795616772,0.12476865554108851
-3.0071420304091716,-0.6731119521347737
-7.663562410040192,0.2016349960997621
-4.458362380350273,0.09002284177605446
-2.6052154433804153,-2.1239639389438034
-2.2343027715227075,0.16252995772571044
-2.2016703240692146,-1.1220043547332756
-1.9015732664896696,-2.4359954934285435
-8.25533242078981,1.456743191206069
-3.7690831362590824,-1.457407361330029
-6.530557928929662,-0.3416044131418712
-4.941504077318614,-2.1174921232429096
-2.8129428264153193,-0.7693642738807012
-6.9153121295025475,0.10149558210874865
-7.437340567884701,-0.20931880635235967
-1.4041818282889276,-1.594979176731214
-7.161704713965052,0.048194582129114316
-3.4547503577882566,0.12776023022478
-9.747569369015242,1.501391695675398
-6.447783826623564,-0.19398319837033284
-7.225830155303703,0.3060603913571702
-5.261405044898718,-0.0953001438525023
-5.4836795457832235,1.7950413354865926
-3.0396335767333005,-0.3369485689576175
-6.429397520280967,0.1332296697865818
-3.1458476155072312,-0.6035305888384719
-6.729168507838898,2.5624581310993957
-8.899525295172527,1.8391696318729664
-2.9726187834441116,-2.118473326236064
-2.14246621586868,-0.5261209919255094
-7.544130154576978,0.3396504602105228
-5.164400453742907,-1.0936352060471322
-6.551068998150257,0.1708099611324343
-3.797241164629626,0.9081646933008907
-6.446826946174375,2.0947818869702735
-4.892179456857417,-0.9133487070524948
-2.180176032017843,-1.093500840235575
-6.255809399304381,2.447162243542662
-2.749926482724675,0.1335610499854174
-2.698110464867789,-1.724374886694711
-4.98852913578548,1.4431385298589667
-4.814821899129496,0.8947989346519574
-6.361692897186901,1.1726689256292842
-3.36490346069775,-0.5406234157518348
-4.582667943998747,-0.5542591838393873
-4.340449168231924,-1.5614053468437596
-4.777878395226557,0.2905474816828555
-2.836266703123202,-0.7347605757769444
-1.7238724794445563,-0.9650349054278802
-5.714590958514166,0.5286516465329649
-5.356776845026457,-0.40362058920816235
-4.096845806463819,1.4898750194154795
-7.057371003536426,0.5335792135278812
-3.844120318889194,0.8645530295367769
-6.121677409462754,1.5365457642601177
-4.717342917692967,-0.5869397475597182
-5.2215403750806875,-1.0043507382005625
-5.709433811443974,-0.6183979337037311
-6.478380516844643,3.007918433028115
-2.3573846192339083,-0.44233638334482706
-5.445564325379118,-1.1005896968376785
-5.988216474899853,1.1131311210485348
-5.334483269196339,0.03206932876665114
-2.4360547519507256,-1.0729949020562324
-4.839744212849659,1.0818477895098155
-6.646062137888759,1.4495031855572158
-6.309364073859768,0.001023047553615264
-5.046081263053195,1.2171918930885957
-4.775264800744788,0.2897067677552858
-5.4557204142612425,1.4147543803256957
-3.849533255927783,-0.9075849691698732
-5.8720154912633955,-0.2635788767175615
-6.268070675884882,-0.07619478508313549
-3.03225900471294,0.35946728527629457
-7.1688216984075135,-0.0048347652155333876
-3.531786835643232,-1.7513719435010553
-7.737387843928615,2.3354160269120134
-8.078204542361284,1.018852144442583
-4.916681404184287,0.5130702210177827
-4.1755058795448505,1.7317895919319355
-2.8182980150204413,-0.8774145513552911
-4.153173126754653,-0.48188575309764214
-1.4093383103427082,-2.4038879126492354
-3.5251929749842303,-1.5232779989842755
-2.7603475243268925,-1.8780573218645138
-4.424503482468165,0.4108034740758306
-5.987786956347524,-0.9048593563660994
-3.88478591359971,-0.671650625096579
-1.5723670265212601,-2.4737183311447555
-5.378959126143149,-0.13213353666813
-6.211168278216407,2.259296883105323
-6.208725395171668,1.1101054572749396
-2.995110945895843,0.1102959682499689
-5.012259305599323,-0.027972875949749287
-2.3471339580739414,-1.1742757919107998
-2.8273879718250874,-0.6423350143962261
-1.7001940232057677,-1.8976856250028504
-1.8706273060861622,-0.907123186009785
-6.770059130556856,0.021471045382295273
-2.7870458757630776,0.308514753555436
-6.239792296046798,0.398663946742599
-2.5704004268665446,0.29772491264535317
-3.954219732697495,0.41323772471714815
-2.731212602685799,-2.235607637334953
-2.8713113481498107,-3.6264379804634705
-6.851482551972364,-0.08173640402128868
-4.213413413982416,-0.7207630310249078
-6.0527760310111205,2.2044245524344603
-7.447103119496736,0.25197753966275194
-1.467724996108961,-1.8110909886169912
-5.532744227236569,0.5452740772426727
-3.963939516532531,0.024941532600035732
-5.783921579841109,0.3138330979380326
-6.075802689418171,1.4058350380509834
-6.836034996744617,-0.047762648824230425
-3.668432985062906,1.1318853242352693
-2.970867709497708,-0.7865122991998019
-6.488827197707312,0.10161492124857219
-3.684350958637097,-2.344436654277942
-4.192200797148977,0.7336691790306906
-4.304685499919311,-0.4847093555799562
-6.811186327322158,-0.1951451164644631
-1.9546233296862685,-1.3112813353070176
-6.176205302405006,0.1014043342348403
-4.928351984497571,1.8140164475407836
-5.162099215876462,-0.06187167416870398
-3.6893243605881536,-0.051644105216900105
-5.844495423815434,2.685370572588627
-4.531202989604147,-0.18875579259189834
-5.6205892943515945,0.5916390799656082
-4.379316741985905,0.2460898704954264
-4.771780456622843,0.4429611817204995
-6.838861149972638,0.290189427560529
-5.891491835257401,-0.44698196158708114
-4.442946265239572,1.18961102773652
-3.7192167927066406,-0.6094718288143555
-3.111239848074402,-4.682966294351135
-5.951762235630677,1.7907162074934702
-5.3919589845697775,1.36035803242134
-9.631900663447446,2.680913801264829
-3.0400391535075073,-0.30483594376727297
-6.141866707763361,0.6046037911984197
-7.703978784176964,1.855271585080284
-8.196721483524971,4.405165602024727
-1.5079149551224391,-1.2642415218520482
-3.7361713869514013,0.5384861452521825
-7.128549514435266,0.7564868313297977
-3.5932937891521695,0.4561120302715542
-1.910944277869914,-1.1729163578875323
-5.972240391262275,0.42699998904059555
-6.161956833017359,0.7686171990757087
-6.079818630152598,0.38360776894654336
-2.5671926333691872,-0.07721225478388893
-0.8600845433718346,-2.9565877817624426
-3.9668363217760167,1.165039170210465
-5.851203785601097,0.484992848101097
-3.9801876501152686,-2.493845705597622
-4.123772994124942,0.9253288660884431
-5.932845303167348,-0.01930694902991803
-5.376799541416368,0.8585629043008893
-5.052371985473991,0.890067107239128
-1.9114236187331048,-1.1515167403824957
-4.599312655578692,-0.47322953497306575
-1.4614712145181885,-1.8134268376973877
-1.9942122914888152,-0.4699460050962678
-4.467193727750568,-0.8582476327230646
-4.952011041606644,-0.0018673611033168669
-9.197028506659718,1.8612865098945814
-5.369523875110606,-0.046414502269764846
-3.178181004373042,-0.38662092700818373
-3.7835423495926546,1.4645447280563997
-6.459215892001318,0.8167030936919915
-3.3187470520655853,-1.780726901181485
-6.740822841937074,0.9263649485654923
-7.27083786369726,3.295450290455072
-5.773271871576042,0.10413487053844417
-4.440859805758634,0.5441663376647616
-2.5556103474587086,-0.9295252078086254
-2.5932479367160832,-1.5509438052272762
-2.9723795738192202,0.24716103934961575
-5.918212460740697,0.3876266949020737
-4.817034655512774,-0.37384802728751865
-3.6149391508271886,-0.558859887106161
-5.4290989524989515,1.7422681934504896
-4.69188080783888,1.5585018252949343
-3.736631635161261,-0.1358573403636414
-6.309727940075136,2.5866508812830213
-9.63236951904473,3.15915060119805
-5.845325409303896,0.7294720996725488
-2.1058964903723716,0.2442859585654258
-5.659617690383762,0.30296113902267763
-6.008304789525716,0.010672762853352502
-4.366155804871756,-0.2967618091113984
-7.588299944152372,1.2551280996699505
-3.5930532705128315,-2.3107982385814068
-6.6936422222332945,0.5010014408307066
-5.35915482013124,0.1977230307330462
-3.807416200647183,-2.160933732977085
-1.9698605848530568,-1.5646476434489451
-2.276286174311042,0.23622779990613463
-6.903758102985571,0.6564665380441648
-5.3767506604148325,1.5791205887748179
-7.526824099389671,1.2488590305725324
-5.55852212867959,-0.30209789314047875
-5.750226907102662,0.4787225049420174
-2.489720104796956,-0.16010499133341494
-7.782579184869125,1.486850501397445
-7.14176122057327,0.6574019561994904
-2.6967155147505215,-1.6667698215531894
-1.5318106527044566,-1.506781209020397
-4.42025344334345,-1.4005640272070874
-6.000179677053448,0.832499413534161
-5.790568740128251,2.374635846375199
-8.383554145095204,2.318719073531483
-7.027838155145525,1.8606056417177905
-4.237812591627399,0.13016755683736037
-5.73742237717158,-0.37679251998418195
-5.647854156198511,0.7309878537082763
-5.051626998548854,1.8759604278854018
-5.548492262328815,1.4602196907650944
-3.770294499837038,-0.8749558205975325
-1.244254295510627,-1.5131514623934257
-4.648309555115761,-0.007595214781700221
-3.8938527091913926,-0.533023835761
-6.827813504174044,0.43802392287521563
-1.9215300959704709,-3.0049120503307987
-7.965638220363562,4.215005695873206
-3.429879800239792,-1.7276133142316437
-6.097367895404159,1.466844213763534
-2.242199514875188,-1.2108227267172191
-5.4070284569421725,0.8259241783777194
-1.2094939095961414,-0.3137998240006603
-7.183702044425848,2.5573268460615903
-3.7946563416093655,0.19629508787096217
-4.2184340992264335,0.5210595169357841
-6.875447684624179,0.5514368356251556
-3.1858534773660394,-1.3793163338827399
-2.2232376977043216,-1.1115844801826413
-6.210463416904265,0.048568141788297936
-8.119576159681852,0.8539916908402994
-2.5878186790512125,-0.5438174636795003
-3.1228089830320287,-0.2745320299226832
-1.5673215226394337,-0.40668882568057363
-3.2581735844280506,-0.12800920060612908
-2.8735300288928616,-1.3157004131542576
-5.9400535408286235,0.9826412979392192
-4.126379987399351,1.2927255837128273
-7.192823600372421,3.8653740402070156
-5.050107469829202,-0.012177476612448501
-4.870481237224878,-0.4708273565251222
-4.6669527023630275,-0.28601589504908187
-6.657750586902579,0.5852951807136142
-4.670135391244051,-1.0821052665623458
-6.803290656884935,0.8014982260072498
-6.3800868411598355,0.6788181682167203
-6.485189314994572,-0.2511168754961508
-5.200550292035601,0.7962872724738332
-6.944901491238315,0.3597154865996428
-5.645697882950114,0.6155307801363934
-2.686777841044173,-0.35669587950636394
-6.783282140525904,0.7251122987595462
-5.339474443912794,-0.2353522734639153
-7.792048533920248,0.23472841596980842
-2.3054446606618675,-0.9260476202982155
-1.7182833415853835,-3.4714697139871262
-1.100179249338397,-3.296995109029523
-6.136453915813139,-0.6016742694590782
-7.094860498283745,2.4411239069446333
-1.4941860714512525,-0.4592383822840991
